Date,Open,High,Low,Close,Adj Close,Volume
2002-01-30,9619.1396484375,9775.58984375,9529.4599609375,9762.8603515625,9762.8603515625,3226900
2002-01-31,9763.2001953125,9922.490234375,9763.2001953125,9920.0,9920.0,2719700
2002-02-01,9923.0400390625,9943.9404296875,9860.6904296875,9907.259765625,9907.259765625,2283900
2002-02-04,9905.4599609375,9905.4599609375,9677.5400390625,9687.08984375,9687.08984375,2496800
2002-02-05,9684.740234375,9773.7197265625,9603.990234375,9685.4296875,9685.4296875,2737600
2002-02-06,9682.0400390625,9733.099609375,9608.2099609375,9653.3896484375,9653.3896484375,2636700
2002-02-07,9650.9697265625,9743.0498046875,9624.1201171875,9625.4404296875,9625.4404296875,2289100
2002-02-08,9627.650390625,9745.5595703125,9580.3203125,9744.240234375,9744.240234375,2447500
2002-02-11,9739.8095703125,9892.7998046875,9710.6796875,9884.7802734375,9884.7802734375,1890500
2002-02-12,9880.349609375,9906.01953125,9811.6396484375,9863.740234375,9863.740234375,1781600
2002-02-13,9856.990234375,9998.25,9856.990234375,9989.669921875,9989.669921875,2082400
2002-02-14,9989.669921875,10052.2900390625,9959.23046875,10001.990234375,10001.990234375,2241900
2002-02-15,10000.830078125,10007.4599609375,9893.76953125,9903.0400390625,9903.0400390625,2466000
2002-02-19,9899.240234375,9899.3798828125,9734.900390625,9745.1396484375,9745.1396484375,2261300
2002-02-20,9742.3701171875,9956.0498046875,9734.2099609375,9941.169921875,9941.169921875,2845300
2002-02-21,9933.5595703125,10029.9404296875,9831.98046875,9834.6796875,9834.6796875,2777800
2002-02-22,9834.8896484375,10002.5400390625,9796.1396484375,9968.150390625,9968.150390625,2782000
2002-02-25,9969.75,10172.6201171875,9966.3603515625,10145.7099609375,10145.7099609375,2565800
2002-02-26,10145.8603515625,10186.8798828125,10033.75,10115.259765625,10115.259765625,2597000
2002-02-27,10117.650390625,10255.240234375,10058.66015625,10127.580078125,10127.580078125,2639800
2002-02-28,10130.2802734375,10238.7001953125,10104.8798828125,10106.1298828125,10106.1298828125,2695900
2002-03-01,10111.0400390625,10374.8798828125,10111.0400390625,10368.8603515625,10368.8603515625,2610800
2002-03-04,10368.099609375,10600.099609375,10366.7802734375,10586.8203125,10586.8203125,2988200
2002-03-05,10591.3798828125,10596.08984375,10425.0498046875,10433.41015625,10433.41015625,2888400
2002-03-06,10431.9599609375,10601.509765625,10425.7998046875,10574.2900390625,10574.2900390625,2468500
2002-03-07,10578.099609375,10606.8798828125,10468.6396484375,10525.3701171875,10525.3701171875,2580700
2002-03-08,10531.669921875,10663.830078125,10531.669921875,10572.490234375,10572.490234375,2711400
2002-03-11,10570.0703125,10647.08984375,10526.0,10611.240234375,10611.240234375,2142100
2002-03-12,10604.3203125,10639.6796875,10510.91015625,10632.349609375,10632.349609375,2189400
2002-03-13,10620.169921875,10620.169921875,10474.169921875,10501.849609375,10501.849609375,2264300
2002-03-14,10501.2900390625,10551.1103515625,10474.7197265625,10517.1396484375,10517.1396484375,1852500
2002-03-15,10516.4501953125,10607.23046875,10511.4697265625,10607.23046875,10607.23046875,3304300
2002-03-18,10608.5400390625,10661.0595703125,10525.0302734375,10577.75,10577.75,1828000
2002-03-19,10578.3798828125,10673.099609375,10577.48046875,10635.25,10635.25,1897200
2002-03-20,10626.849609375,10626.98046875,10496.0400390625,10501.5703125,10501.5703125,2090700
2002-03-21,10501.990234375,10505.7197265625,10354.740234375,10479.83984375,10479.83984375,2272600
2002-03-22,10477.7001953125,10491.1904296875,10386.3603515625,10427.669921875,10427.669921875,1886500
2002-03-25,10428.4296875,10449.259765625,10280.76953125,10281.669921875,10281.669921875,2188400
2002-03-26,10280.509765625,10432.8603515625,10276.759765625,10353.3603515625,10353.3603515625,2029900
2002-03-27,10351.2802734375,10453.900390625,10337.8603515625,10426.91015625,10426.91015625,1908800
2002-03-28,10429.6796875,10502.6103515625,10403.73046875,10403.9404296875,10403.9404296875,1794800
2002-04-01,10402.0703125,10402.0703125,10263.6796875,10362.7001953125,10362.7001953125,1738200
2002-04-02,10352.4599609375,10352.4599609375,10264.8603515625,10313.7099609375,10313.7099609375,1911700
2002-04-03,10311.8095703125,10339.8603515625,10139.48046875,10198.2900390625,10198.2900390625,2177700
2002-04-04,10199.5400390625,10261.8798828125,10157.259765625,10235.169921875,10235.169921875,2140300
2002-04-05,10235.7998046875,10335.2998046875,10217.3896484375,10271.6396484375,10271.6396484375,1811600
2002-04-08,10258.91015625,10258.91015625,10120.8701171875,10249.080078125,10249.080078125,2204200
2002-04-09,10249.83984375,10304.990234375,10201.1298828125,10208.669921875,10208.669921875,2390800
2002-04-10,10210.400390625,10394.669921875,10210.400390625,10381.73046875,10381.73046875,2677000
2002-04-11,10378.8896484375,10378.8896484375,10154.2802734375,10176.080078125,10176.080078125,3090500
2002-04-12,10178.5703125,10237.9404296875,10138.650390625,10190.8203125,10190.8203125,2314000
2002-04-15,10189.5703125,10225.759765625,10070.490234375,10093.669921875,10093.669921875,2316100
2002-04-16,10100.3798828125,10308.169921875,10100.1103515625,10301.3203125,10301.3203125,2539100
2002-04-17,10299.66015625,10326.4404296875,10188.259765625,10220.7802734375,10220.7802734375,2543200
2002-04-18,10219.4697265625,10258.83984375,10057.0,10205.2802734375,10205.2802734375,2664700
2002-04-19,10212.6904296875,10270.8798828125,10212.6904296875,10257.1103515625,10257.1103515625,2495600
2002-04-22,10256.0,10256.0,10109.240234375,10136.4296875,10136.4296875,2071200
2002-04-23,10137.2001953125,10177.1298828125,10069.4599609375,10089.240234375,10089.240234375,2386400
2002-04-24,10090.0703125,10163.419921875,10027.66015625,10030.4296875,10030.4296875,2197900
2002-04-25,10028.7001953125,10039.5595703125,9926.5703125,10035.0595703125,10035.0595703125,2484800
2002-04-26,10037.419921875,10082.669921875,9910.7197265625,9910.7197265625,9910.7197265625,2131800
2002-04-29,9910.51953125,9937.08984375,9811.5703125,9819.8701171875,9819.8701171875,2119300
2002-04-30,9818.900390625,10006.2802734375,9818.900390625,9946.2197265625,9946.2197265625,2712500
2002-05-01,9944.900390625,10086.6103515625,9830.669921875,10059.6298828125,10059.6298828125,2623900
2002-05-02,10057.6201171875,10117.5400390625,10040.1201171875,10091.8701171875,10091.8701171875,2217700
2002-05-03,10091.73046875,10092.080078125,9943.7099609375,10006.6298828125,10006.6298828125,2279400
2002-05-06,10005.7998046875,10023.8603515625,9807.6904296875,9808.0400390625,9808.0400390625,2139100
2002-05-07,9810.5302734375,9919.0302734375,9810.5302734375,9836.5498046875,9836.5498046875,2700900
2002-05-08,9847.9599609375,10148.9404296875,9847.9599609375,10141.830078125,10141.830078125,2819900
2002-05-09,10137.9599609375,10144.740234375,10016.73046875,10037.419921875,10037.419921875,2153400
2002-05-10,10040.25,10062.0498046875,9922.349609375,9939.919921875,9939.919921875,2122600
2002-05-13,9938.8203125,10110.9697265625,9920.2001953125,10109.66015625,10109.66015625,2014200
2002-05-14,10119.33984375,10304.4404296875,10119.33984375,10298.1396484375,10298.1396484375,2548300
2002-05-15,10288.5595703125,10349.0703125,10223.6904296875,10243.6796875,10243.6796875,2540000
2002-05-16,10242.1103515625,10318.830078125,10230.6796875,10289.2099609375,10289.2099609375,1981000
2002-05-17,10291.0498046875,10353.4296875,10256.7197265625,10353.080078125,10353.080078125,2281900
2002-05-20,10348.9296875,10348.9296875,10211.7197265625,10229.5,10229.5,1674700
2002-05-21,10229.080078125,10292.9501953125,10086.5498046875,10105.7099609375,10105.7099609375,2082900
2002-05-22,10098.580078125,10157.8798828125,10063.5,10157.8798828125,10157.8798828125,1985200
2002-05-23,10158.2998046875,10216.080078125,10086.9599609375,10216.080078125,10216.080078125,2036100
2002-05-24,10211.919921875,10217.669921875,10084.75,10104.259765625,10104.259765625,1438100
2002-05-28,10106.5400390625,10118.509765625,9961.8603515625,9981.580078125,9981.580078125,1838700
2002-05-29,9976.9404296875,9988.5,9922.9697265625,9923.0400390625,9923.0400390625,1980600
2002-05-30,9915.009765625,9943.51953125,9802.23046875,9911.6904296875,9911.6904296875,2332500
2002-05-31,9915.150390625,10042.259765625,9915.009765625,9925.25,9925.25,2217000
2002-06-03,9923.9404296875,9986.490234375,9704.1796875,9709.7900390625,9709.7900390625,2214000
2002-06-04,9710.33984375,9739.41015625,9592.7900390625,9687.83984375,9687.83984375,2635900
2002-06-05,9688.5302734375,9800.8896484375,9688.3203125,9796.7998046875,9796.7998046875,2248000
2002-06-06,9795.7001953125,9802.5498046875,9594.66015625,9624.6396484375,9624.6396484375,2696600
2002-06-07,9592.3798828125,9636.4697265625,9472.5400390625,9589.669921875,9589.669921875,3664900
2002-06-10,9587.3798828125,9718.08984375,9562.5400390625,9645.400390625,9645.400390625,2260600
2002-06-11,9647.6201171875,9758.7998046875,9508.6904296875,9517.259765625,9517.259765625,2526400
2002-06-12,9515.1201171875,9624.76953125,9449.98046875,9617.7099609375,9617.7099609375,3324000
2002-06-13,9612.8701171875,9625.400390625,9491.8603515625,9502.7998046875,9502.7998046875,2276300
2002-06-14,9498.919921875,9498.919921875,9260.990234375,9474.2099609375,9474.2099609375,2869200
2002-06-17,9476.5,9687.76953125,9476.5,9687.419921875,9687.419921875,2475600
2002-06-18,9684.51953125,9721.75,9636.9599609375,9706.1201171875,9706.1201171875,2127300
2002-06-19,9702.0,9733.3896484375,9542.740234375,9561.5703125,9561.5703125,2480100
2002-06-20,9561.6396484375,9573.8896484375,9425.8798828125,9431.76953125,9431.76953125,2770300
2002-06-21,9430.66015625,9430.66015625,9220.6298828125,9253.7900390625,9253.7900390625,4164000
2002-06-24,9252.4697265625,9369.9501953125,9083.5595703125,9281.8203125,9281.8203125,3411900
2002-06-25,9285.5595703125,9413.080078125,9111.25,9126.8203125,9126.8203125,2949300
2002-06-26,9108.2197265625,9160.8095703125,8926.5703125,9120.1103515625,9120.1103515625,4073500
2002-06-27,9122.1201171875,9269.919921875,9034.9599609375,9269.919921875,9269.919921875,3353400
2002-06-28,9270.330078125,9362.8203125,9237.73046875,9243.259765625,9243.259765625,3315900
2002-07-01,9239.25,9327.4404296875,9106.8896484375,9109.7900390625,9109.7900390625,2586200
2002-07-02,9104.9501953125,9135.8203125,8960.5400390625,9007.75,9007.75,3139000
2002-07-03,9006.3701171875,9070.8896484375,8897.5400390625,9054.9697265625,9054.9697265625,2727500
2002-07-05,9061.5400390625,9379.849609375,9061.5400390625,9379.5,9379.5,1430400
2002-07-08,9375.7001953125,9410.3798828125,9240.3603515625,9274.900390625,9274.900390625,2442700
2002-07-09,9273.3798828125,9318.099609375,9081.9599609375,9096.08984375,9096.08984375,2555700
2002-07-10,9098.16015625,9134.23046875,8811.7001953125,8813.5,8813.5,3836000
2002-07-11,8812.1201171875,8854.900390625,8605.33984375,8801.5302734375,8801.5302734375,4132600
2002-07-12,8805.330078125,8849.2197265625,8599.66015625,8684.5302734375,8684.5302734375,3390600
2002-07-15,8681.2802734375,8681.900390625,8244.8701171875,8639.1904296875,8639.1904296875,3791000
2002-07-16,8635.3095703125,8635.66015625,8406.4501953125,8473.1103515625,8473.1103515625,3645000
2002-07-17,8476.2099609375,8723.3701171875,8452.759765625,8542.48046875,8542.48046875,3775800
2002-07-18,8540.4697265625,8621.9501953125,8404.4296875,8409.490234375,8409.490234375,2763200
2002-07-19,8406.099609375,8406.099609375,7966.72021484375,8019.259765625,8019.259765625,3791200
2002-07-22,8015.0400390625,8103.85986328125,7717.2900390625,7784.580078125,7784.580078125,4778600
2002-07-23,7785.5498046875,7894.41015625,7682.89013671875,7702.33984375,7702.33984375,5287300
2002-07-24,7698.4599609375,8202.01953125,7532.66015625,8191.2900390625,8191.2900390625,5686500
2002-07-25,8185.89013671875,8309.3896484375,7945.9501953125,8186.31005859375,8186.31005859375,4424600
2002-07-26,8192.6103515625,8267.7197265625,8114.58984375,8264.3896484375,8264.3896484375,3066000
2002-07-29,8267.990234375,8711.8798828125,8267.990234375,8711.8798828125,8711.8798828125,3287500
2002-07-30,8707.0302734375,8762.1396484375,8540.1201171875,8680.0302734375,8680.0302734375,3328100
2002-07-31,8678.650390625,8736.73046875,8537.099609375,8736.58984375,8736.58984375,3280500
2002-08-01,8732.580078125,8734.3095703125,8479.900390625,8506.6201171875,8506.6201171875,3066000
2002-08-02,8504.9599609375,8508.76953125,8203.8203125,8313.1298828125,8313.1298828125,2980500
2002-08-05,8312.919921875,8312.919921875,8030.81982421875,8043.6298828125,8043.6298828125,2819300
2002-08-06,8049.93017578125,8418.150390625,8049.93017578125,8274.08984375,8274.08984375,3036700
2002-08-07,8282.25,8460.169921875,8214.6201171875,8456.150390625,8456.150390625,2828600
2002-08-08,8456.2900390625,8717.419921875,8430.330078125,8712.01953125,8712.01953125,3087600
2002-08-09,8707.240234375,8796.6796875,8575.98046875,8745.4501953125,8745.4501953125,2404000
2002-08-12,8741.919921875,8742.0595703125,8582.009765625,8688.8896484375,8688.8896484375,1942000
2002-08-13,8683.150390625,8745.51953125,8473.3203125,8482.3896484375,8482.3896484375,2636500
2002-08-14,8479.1396484375,8748.2900390625,8353.0703125,8743.3095703125,8743.3095703125,3089600
2002-08-15,8745.0400390625,8854.2099609375,8687.919921875,8818.1396484375,8818.1396484375,2858100
2002-08-16,8813.0703125,8837.51953125,8709.3896484375,8778.0595703125,8778.0595703125,2509600
2002-08-19,8777.08984375,8994.1201171875,8753.51953125,8990.7900390625,8990.7900390625,2505100
2002-08-20,8986.5,8986.5,8822.01953125,8872.0703125,8872.0703125,2503100
2002-08-21,8866.1396484375,8974.3603515625,8798.8896484375,8957.23046875,8957.23046875,2807100
2002-08-22,8961.1796875,9077.009765625,8926.919921875,9053.6396484375,9053.6396484375,2367100
2002-08-23,9051.490234375,9051.490234375,8829.9599609375,8872.9599609375,8872.9599609375,2080700
2002-08-26,8873.9296875,8949.5302734375,8756.01953125,8919.009765625,8919.009765625,1871200
2002-08-27,8917.490234375,9017.01953125,8782.0302734375,8824.41015625,8824.41015625,2312500
2002-08-28,8823.9296875,8823.990234375,8646.1904296875,8694.08984375,8694.08984375,2194700
2002-08-29,8690.6904296875,8742.009765625,8558.01953125,8670.990234375,8670.990234375,2242500
2002-08-30,8669.259765625,8783.349609375,8605.8701171875,8663.5,8663.5,1771000
2002-09-03,8659.26953125,8659.26953125,8304.2998046875,8308.0498046875,8308.0498046875,2672900
2002-09-04,8308.5302734375,8452.58984375,8280.400390625,8425.1201171875,8425.1201171875,2734100
2002-09-05,8420.2001953125,8420.2001953125,8217.0498046875,8283.7001953125,8283.7001953125,2855900
2002-09-06,8296.4599609375,8474.7099609375,8296.4599609375,8427.2001953125,8427.2001953125,2536500
2002-09-09,8425.8798828125,8558.009765625,8315.4697265625,8519.3798828125,8519.3798828125,2300800
2002-09-10,8520.1396484375,8602.6103515625,8502.3203125,8602.6103515625,8602.6103515625,2203500
2002-09-11,8604.26953125,8726.900390625,8570.2197265625,8581.169921875,8581.169921875,1854700
2002-09-12,8574.9404296875,8574.9404296875,8359.08984375,8379.41015625,8379.41015625,2227600
2002-09-13,8377.6796875,8378.4404296875,8247.83984375,8312.6904296875,8312.6904296875,2482700
2002-09-16,8311.7900390625,8389.259765625,8257.6904296875,8380.1796875,8380.1796875,1899000
2002-09-17,8386.349609375,8482.33984375,8192.009765625,8207.5498046875,8207.5498046875,2604700
2002-09-18,8203.0703125,8253.3203125,8051.91015625,8172.4501953125,8172.4501953125,2893700
2002-09-19,8170.64990234375,8170.64990234375,7939.830078125,7942.39013671875,7942.39013671875,2763200
2002-09-20,7945.93017578125,8017.3701171875,7922.06982421875,7986.02001953125,7986.02001953125,4312800
2002-09-23,7984.77001953125,7984.77001953125,7788.419921875,7872.14990234375,7872.14990234375,2681900
2002-09-24,7871.22998046875,7871.22998046875,7666.0,7683.1298828125,7683.1298828125,3361900
2002-09-25,7687.16015625,7891.27978515625,7665.66015625,7841.81982421875,7841.81982421875,3280400
2002-09-26,7844.6201171875,8012.419921875,7844.6201171875,7997.1201171875,7997.1201171875,3346000
2002-09-27,7996.009765625,7996.009765625,7694.72021484375,7701.4501953125,7701.4501953125,3271200
2002-09-30,7698.81005859375,7698.81005859375,7460.77978515625,7591.93017578125,7591.93017578125,3734500
2002-10-01,7593.0400390625,7940.58984375,7593.0400390625,7938.7900390625,7938.7900390625,3399100
2002-10-02,7936.56982421875,7969.3701171875,7742.02001953125,7755.60986328125,7755.60986328125,3229700
2002-10-03,7753.4599609375,7913.47021484375,7693.330078125,7717.18994140625,7717.18994140625,3169800
2002-10-04,7719.33984375,7784.81005859375,7472.009765625,7528.39990234375,7528.39990234375,3388000
2002-10-07,7528.68017578125,7637.91015625,7404.93994140625,7422.83984375,7422.83984375,3009600
2002-10-08,7425.81982421875,7622.66015625,7331.419921875,7501.490234375,7501.490234375,3779600
2002-10-09,7499.9599609375,7500.02978515625,7282.39013671875,7286.27001953125,7286.27001953125,3778700
2002-10-10,7286.33984375,7560.93017578125,7197.490234375,7533.9501953125,7533.9501953125,3937400
2002-10-11,7540.740234375,7901.259765625,7540.740234375,7850.2900390625,7850.2900390625,3515200
2002-10-14,7848.2099609375,7915.0,7745.7001953125,7877.39990234375,7877.39990234375,2283400
2002-10-15,7883.22998046875,8255.6796875,7883.22998046875,8255.6796875,8255.6796875,4109100
2002-10-16,8232.099609375,8232.099609375,8013.41015625,8036.02978515625,8036.02978515625,3858000
2002-10-17,8038.31005859375,8318.4501953125,8038.240234375,8275.0400390625,8275.0400390625,3902400
2002-10-18,8287.7197265625,8331.5595703125,8147.2001953125,8322.400390625,8322.400390625,3192600
2002-10-21,8320.740234375,8547.830078125,8230.5,8538.240234375,8538.240234375,3112500
2002-10-22,8534.080078125,8534.080078125,8376.150390625,8450.16015625,8450.16015625,2948200
2002-10-23,8448.5595703125,8494.759765625,8294.3798828125,8494.26953125,8494.26953125,3321000
2002-10-24,8495.3798828125,8558.6298828125,8277.8701171875,8317.33984375,8317.33984375,3030200
2002-10-25,8317.48046875,8445.2998046875,8258.51953125,8443.990234375,8443.990234375,2426500
2002-10-28,8448.98046875,8531.4501953125,8325.4501953125,8368.0400390625,8368.0400390625,2904000
2002-10-29,8367.2802734375,8399.740234375,8198.0400390625,8368.9404296875,8368.9404296875,2876000
2002-10-30,8363.9501953125,8459.3095703125,8307.419921875,8427.41015625,8427.41015625,2903700
2002-10-31,8427.33984375,8493.919921875,8336.33984375,8397.0302734375,8397.0302734375,2913800
2002-11-01,8395.6396484375,8542.26953125,8309.5,8517.6396484375,8517.6396484375,2812900
2002-11-04,8521.599609375,8730.6396484375,8521.599609375,8571.599609375,8571.599609375,3362300
2002-11-05,8568.759765625,8691.3798828125,8544.419921875,8678.26953125,8678.26953125,2520300
2002-11-06,8677.169921875,8800.0,8590.1904296875,8771.009765625,8771.009765625,3216700
2002-11-07,8766.080078125,8766.2197265625,8549.8203125,8586.240234375,8586.240234375,3280200
2002-11-08,8585.75,8668.91015625,8498.919921875,8537.1298828125,8537.1298828125,2501300
2002-11-11,8535.8095703125,8535.8798828125,8349.5302734375,8358.9501953125,8358.9501953125,2135400
2002-11-12,8356.73046875,8504.669921875,8356.73046875,8386.0,8386.0,2753300
2002-11-13,8380.3203125,8493.509765625,8298.6796875,8398.490234375,8398.490234375,3011600
2002-11-14,8403.6904296875,8545.1103515625,8403.6904296875,8542.1298828125,8542.1298828125,2673800
2002-11-15,8535.6396484375,8583.9501953125,8460.76953125,8579.08984375,8579.08984375,2900400
2002-11-18,8579.740234375,8636.240234375,8480.6796875,8486.5703125,8486.5703125,2329000
2002-11-19,8484.9296875,8546.83984375,8405.1201171875,8474.7802734375,8474.7802734375,2637300
2002-11-20,8469.5703125,8643.0302734375,8439.0595703125,8623.009765625,8623.009765625,2997400
2002-11-21,8625.48046875,8856.5703125,8625.48046875,8845.150390625,8845.150390625,3990400
2002-11-22,8842.41015625,8880.3896484375,8801.0,8804.83984375,8804.83984375,2794200
2002-11-25,8804.9697265625,8868.8701171875,8756.01953125,8849.400390625,8849.400390625,2282500
2002-11-26,8844.1201171875,8844.400390625,8670.1796875,8676.419921875,8676.419921875,2543200
2002-11-27,8678.9599609375,8939.91015625,8678.9599609375,8931.6796875,8931.6796875,2264500
2002-11-29,8933.669921875,8950.330078125,8891.2900390625,8896.08984375,8896.08984375,1097000
2002-12-02,8902.9501953125,9043.3701171875,8787.150390625,8862.5703125,8862.5703125,2820900
2002-12-03,8861.1298828125,8861.1298828125,8721.8798828125,8742.9296875,8742.9296875,2406800
2002-12-04,8734.2197265625,8811.6201171875,8653.3798828125,8737.849609375,8737.849609375,2832200
2002-12-05,8740.66015625,8769.0498046875,8608.75,8623.2802734375,8623.2802734375,2413300
2002-12-06,8620.8798828125,8679.509765625,8501.8603515625,8645.76953125,8645.76953125,2421400
2002-12-09,8643.990234375,8643.990234375,8473.0,8473.41015625,8473.41015625,2276900
2002-12-10,8473.6103515625,8578.990234375,8469.5498046875,8574.259765625,8574.259765625,2246500
2002-12-11,8571.51953125,8625.8896484375,8487.5302734375,8589.1396484375,8589.1396484375,2199900
2002-12-12,8590.990234375,8615.1298828125,8510.83984375,8538.400390625,8538.400390625,2060200
2002-12-13,8536.0703125,8536.0703125,8422.9404296875,8433.7099609375,8433.7099609375,2131000
2002-12-16,8436.58984375,8627.5400390625,8434.740234375,8627.400390625,8627.400390625,2070400
2002-12-17,8626.990234375,8638.6396484375,8525.0302734375,8535.3896484375,8535.3896484375,2241300
2002-12-18,8531.3095703125,8531.3798828125,8407.7197265625,8447.349609375,8447.349609375,2276200
2002-12-19,8441.9404296875,8505.23046875,8327.7802734375,8364.7998046875,8364.7998046875,2491300
2002-12-20,8367.41015625,8513.650390625,8367.41015625,8511.3203125,8511.3203125,3861400
2002-12-23,8511.3896484375,8554.0400390625,8462.6396484375,8493.2900390625,8493.2900390625,1849100
2002-12-24,8491.990234375,8491.990234375,8443.650390625,8448.1103515625,8448.1103515625,816000
2002-12-26,8448.8603515625,8565.009765625,8408.7099609375,8432.6103515625,8432.6103515625,1307600
2002-12-27,8429.2802734375,8449.41015625,8285.1396484375,8303.7802734375,8303.7802734375,1437200
2002-12-30,8304.0595703125,8364.740234375,8252.509765625,8332.849609375,8332.849609375,2008500
2002-12-31,8332.240234375,8361.3095703125,8242.91015625,8341.6298828125,8341.6298828125,1903900
2003-01-02,8342.3798828125,8608.26953125,8342.3798828125,8607.51953125,8607.51953125,2439100
2003-01-03,8607.3798828125,8635.490234375,8552.8701171875,8601.6904296875,8601.6904296875,2340000
2003-01-06,8602.7802734375,8800.58984375,8602.099609375,8773.5703125,8773.5703125,2580400
2003-01-07,8775.83984375,8802.6396484375,8713.0302734375,8740.58984375,8740.58984375,2669700
2003-01-08,8735.9296875,8736.0703125,8580.099609375,8595.3095703125,8595.3095703125,2556500
2003-01-09,8596.6796875,8787.7001953125,8596.6103515625,8776.1796875,8776.1796875,2535600
2003-01-10,8776.0400390625,8818.5498046875,8689.580078125,8784.8896484375,8784.8896484375,2356100
2003-01-13,8787.830078125,8869.2900390625,8746.9697265625,8785.98046875,8785.98046875,2319900
2003-01-14,8787.2197265625,8843.3701171875,8746.349609375,8842.6201171875,8842.6201171875,2251300
2003-01-15,8843.6396484375,8854.6103515625,8702.1396484375,8723.1796875,8723.1796875,2546000
2003-01-16,8721.1201171875,8805.51953125,8673.0498046875,8697.8701171875,8697.8701171875,2307900
2003-01-17,8695.8203125,8695.8203125,8559.1103515625,8586.740234375,8586.740234375,2938300
2003-01-21,8586.259765625,8623.490234375,8438.1796875,8442.900390625,8442.900390625,2317200
2003-01-22,8439.5400390625,8444.6103515625,8306.58984375,8318.73046875,8318.73046875,2655500
2003-01-23,8320.7197265625,8386.6103515625,8255.8603515625,8369.4697265625,8369.4697265625,2749900
2003-01-24,8367.8896484375,8367.8896484375,8112.43017578125,8131.009765625,8131.009765625,2674500
2003-01-27,8128.5400390625,8150.33984375,7957.81982421875,7989.56005859375,7989.56005859375,2721900
2003-01-28,7991.06982421875,8114.0,7991.06982421875,8088.83984375,8088.83984375,2652700
2003-01-29,8087.9501953125,8158.02001953125,7945.0,8110.7099609375,8110.7099609375,2979900
2003-01-30,8109.14013671875,8141.08984375,7938.6201171875,7945.1298828125,7945.1298828125,2599400
2003-01-31,7939.72021484375,8089.66015625,7917.16015625,8053.81005859375,8053.81005859375,3074200
2003-02-03,8053.740234375,8152.080078125,8053.740234375,8109.81982421875,8109.81982421875,2217700
2003-02-04,8104.60986328125,8104.60986328125,7934.77001953125,8013.2900390625,8013.2900390625,2287000
2003-02-05,8014.4501953125,8152.52978515625,7967.81982421875,7985.18017578125,7985.18017578125,2295500
2003-02-06,7981.9501953125,7991.9599609375,7881.2998046875,7929.2998046875,7929.2998046875,2188700
2003-02-07,7932.4501953125,8001.080078125,7830.02001953125,7864.22998046875,7864.22998046875,2200800
2003-02-10,7865.740234375,7933.68017578125,7801.2900390625,7920.10986328125,7920.10986328125,2246300
2003-02-11,7920.93017578125,7985.52001953125,7806.5,7843.10986328125,7843.10986328125,2272300
2003-02-12,7836.35986328125,7854.6201171875,7753.7099609375,7758.169921875,7758.169921875,2059900
2003-02-13,7756.5498046875,7781.89013671875,7628.990234375,7749.8701171875,7749.8701171875,2381300
2003-02-14,7750.89990234375,7908.7998046875,7725.31982421875,7908.7998046875,7908.7998046875,2379000
2003-02-18,7909.2998046875,8076.02001953125,7909.2998046875,8041.14990234375,8041.14990234375,2250500
2003-02-19,8033.7998046875,8043.10986328125,7935.27001953125,8000.60009765625,8000.60009765625,1991200
2003-02-20,8002.7001953125,8027.35009765625,7893.740234375,7914.9599609375,7914.9599609375,2195800
2003-02-21,7915.52001953125,8039.27001953125,7854.3798828125,8018.10986328125,8018.10986328125,2614700
2003-02-24,8017.33984375,8017.33984375,7851.10986328125,7858.240234375,7858.240234375,2290200
2003-02-25,7856.419921875,7920.490234375,7719.64013671875,7909.5,7909.5,2700800
2003-02-26,7907.39013671875,7925.81005859375,7793.89013671875,7806.97998046875,7806.97998046875,2611700
2003-02-27,7807.9599609375,7924.6201171875,7789.9501953125,7884.990234375,7884.990234375,2549200
2003-02-28,7886.10986328125,7965.7998046875,7855.43994140625,7891.080078125,7891.080078125,2450600
2003-03-03,7890.240234375,7981.4599609375,7822.72998046875,7837.85986328125,7837.85986328125,2163700
2003-03-04,7838.14013671875,7845.7099609375,7704.31005859375,7704.8701171875,7704.8701171875,2197700
2003-03-05,7702.35009765625,7775.60009765625,7661.31982421875,7775.60009765625,7775.60009765625,2371400
2003-03-06,7774.759765625,7777.419921875,7659.08984375,7673.990234375,7673.990234375,2317600
2003-03-07,7671.75,7743.81982421875,7562.64990234375,7740.02978515625,7740.02978515625,3101900
2003-03-10,7739.39990234375,7739.47021484375,7559.64013671875,7568.18017578125,7568.18017578125,2159600
2003-03-11,7568.52978515625,7642.41015625,7520.6298828125,7524.06005859375,7524.06005859375,2274700
2003-03-12,7517.759765625,7552.06982421875,7416.64013671875,7552.06982421875,7552.06982421875,2863500
2003-03-13,7555.2900390625,7824.33984375,7555.2900390625,7821.75,7821.75,3466500
2003-03-14,7822.169921875,7931.6298828125,7799.47998046875,7859.7099609375,7859.7099609375,3017600
2003-03-17,7857.9599609375,8145.83984375,7779.72998046875,8141.919921875,8141.919921875,3567500
2003-03-18,8142.68994140625,8209.3603515625,8096.1201171875,8194.23046875,8194.23046875,3027500
2003-03-19,8193.0400390625,8277.6396484375,8141.5,8265.4501953125,8265.4501953125,2771100
2003-03-20,8264.6796875,8318.8095703125,8130.85986328125,8286.599609375,8286.599609375,2664500
2003-03-21,8290.3798828125,8522.1796875,8290.3798828125,8521.9697265625,8521.9697265625,3604900
2003-03-24,8514.8203125,8514.8203125,8185.2001953125,8214.6796875,8214.6796875,2594600
